MBLU,Block,Lot,Unit,Location,Usrfld_82_Desc
    221,     65,      0,       ,322 OLD AYER RD,Oil
    221,     66,      0,       ,320 OLD AYER RD,Gas
    221,     67,      0,       ,310 OLD AYER RD,Gas
    221,     68,      0,       ,284 OLD AYER RD ,Gas
    222,      1,      0,       ,55 BOSTON RD,Oil
    222,      2,      0,       ,63 BOSTON RD,Gas
    222,      3,      0,       ,81 BOSTON RD ,Gas
    222,      5,      0,       ,152-158 BOSTON RD,Oil
    222,      6,      0,       ,144-146 BOSTON RD #A AND B,Oil
    222,      7,      0,       ,13 SKYFIELDS DR,Oil
    222,      8,      0,       ,31 SKYFIELDS DR,Oil
    222,     10,      0,       ,130 SKYFIELDS DR ,Gas
    222,     11,      0,       ,116 SKYFIELDS DR,Gas
    222,     12,      0,       ,36 SKYFIELDS DR,Oil
    222,     22,      0,       ,60 BOSTON RD,Oil
    222,     23,      0,       ,56 BOSTON RD,Gas
    222,     24,      0,       ,57 OLD AYER RD,Oil
    222,     26,      0,       ,133 OLD AYER RD ,Solar Assisted
    222,     27,      0,       ,25 INDIAN HILL RD,Gas
    222,     28,      0,       ,39 INDIAN HILL RD,Electric
    222,     30,      0,       ,55 INDIAN HILL RD,Oil
    222,     34,      0,       ,99 INDIAN HILL RD,Oil
    222,     34,      1,       ,93 INDIAN HILL RD,Oil
    222,     34,      2,       ,105 INDIAN HILL RD,Oil
    222,     35,      0,       ,125 INDIAN HILL RD ,Oil
    222,     37,      0,       ,155 INDIAN HILL RD,Oil
    222,     38,      0,       ,163 INDIAN HILL RD,Oil
    222,     39,      0,       ,179 INDIAN HILL RD,Solar Assisted
    222,     41,      0,       ,126 INDIAN HILL RD,Oil
    222,     42,      0,       ,98 INDIAN HILL RD,Oil
    222,     44,      0,       ,26 INDIAN HILL RD,Oil
    222,     45,      0,       ,18 INDIAN HILL RD,Oil
    222,     46,      0,       ,255 OLD AYER RD,Oil
    222,     49,      0,       ,264 OLD AYER RD,Gas
    222,     50,      0,       ,256 OLD AYER RD ,Oil
    222,     51,      0,       ,244 OLD AYER RD,Oil
    222,     52,      1,       ,236 OLD AYER RD,Gas
    222,     54,      0,       ,170 OLD AYER RD,Coal or Wood
    222,     56,      0,       ,106 PEABODY ST,Oil
    222,     58,      0,       ,62 PEABODY ST,Gas
    222,     59,      0,       ,69 PEABODY ST,Oil
    222,     60,      0,       ,90 HIGLEY ST,Oil
    222,     63,      0,       ,125 PEABODY ST,Oil
    222,     64,      0,       ,13 TEMPLE DR,Electric
    222,     65,      0,       ,21 TEMPLE DR ,Oil
    222,     66,      0,       ,14 TEMPLE DR,Oil
    222,     67,      0,       ,135 PEABODY ST,Oil
    222,     68,      0,       ,147 PEABODY ST,Oil
    222,     70,      0,       ,78 OLD AYER RD,Oil
    224,      1,      0,       ,65 MARTINS POND RD,Gas
    224,      2,      0,       ,79 MARTINS POND RD,Oil
    224,      3,      0,       ,91 MARTINS POND RD,Oil
    224,      4,      0,       ,101 MARTINS POND RD,Gas
    224,      5,      0,       ,104 BLOSSOM LN ,Gas
    224,      6,      0,       ,88 BLOSSOM LN ,Oil
    224,      7,      0,       ,42 BLOSSOM LN,Gas
    224,      8,      0,       ,32 BLOSSOM LN,Gas
    224,      9,      0,       ,87 BLOSSOM LN,Oil
    224,     10,      0,       ,97 BLOSSOM LN,Oil
    224,     11,      0,       ,103 BLOSSOM LN,Oil
    224,     12,      0,       ,109 BLOSSOM LN,Oil
    224,     13,      0,       ,115 BLOSSOM LN,Electric
    224,     14,      0,       ,123 MARTINS POND RD,Oil
    224,     15,      0,       ,125 MARTINS POND RD,Electric
    224,     17,      0,       ,193 MARTINS POND RD,Oil
    224,     21,      0,       ,284 MARTINS POND RD,Oil
    224,     22,      0,       ,242 MARTINS POND RD,Oil
    224,     23,      0,       ,240 MARTINS POND RD,Oil
    224,     24,      0,       ,162 MARTINS POND RD ,Gas
    224,     24,      2,       ,172 MARTINS POND RD,Gas
    224,     24,      4,       ,148 MARTINS POND RD ,Gas
    224,     24,      5,       ,128 MARTINS POND RD ,Gas
    224,     25,      0,       ,94 MARTINS POND RD,Gas
    224,     26,      0,       ,90 MARTINS POND RD ,Oil
    224,     27,      0,       ,82 MARTINS POND RD,Oil
    224,     28,      0,       ,9 CONNOLLY DR,Oil
    224,     29,      0,       ,19 CONNOLLY DR,Oil
    224,     30,      0,       ,26 CONNOLLY DR,Gas
    224,     31,      0,       ,24 CONNOLLY DR,Oil
    224,     32,      0,       ,22 CONNOLLY DR,Oil
    224,     33,      0,       ,18 CONNOLLY DR,Oil
    224,     34,      0,       ,72 MARTINS POND RD,Oil
    225,      1,      0,       ,15 LONGLEY RD,Oil
    225,      2,      0,       ,25 LONGLEY RD,Oil
    225,      3,      0,       ,33 LONGLEY RD,Gas
    225,      4,      0,       ,37 LONGLEY RD,Oil
    225,      5,      0,       ,43 LONGLEY RD,Oil
    225,      6,      0,       ,17 BREAKNECK RD,Oil
    225,      8,      0,       ,128 COMMON ST,Oil
    225,      9,      0,       ,106 COMMON ST ,Gas
    225,      9,      2,       ,92 COMMON ST ,Electric
    225,     10,      0,       ,80 COMMON ST,Gas
    225,     12,      0,       ,67 COMMON ST,Oil
    225,     13,      0,       ,109 COMMON ST,Oil
    225,     14,      0,       ,125 COMMON ST ,Gas
    225,     17,      0,       ,20 SAND HILL RD ,Gas
    225,     17,      1,       ,32 SAND HILL RD,Gas
    225,     18,      0,       ,260 COMMON ST ,Oil
    225,     19,      0,       ,232 COMMON ST ,Oil
    225,     20,      0,       ,222 COMMON ST,Oil
    225,     22,      0,       ,162 COMMON ST,Oil
    225,     22,      1,       ,186 COMMON ST,Oil
    225,     23,      0,       ,28 BREAKNECK RD,Oil
    225,     24,      0,       ,18 BREAKNECK RD ,Oil
    225,     27,      0,       ,61 LONGLEY RD ,Oil
    225,     28,      0,       ,101 LONGLEY RD,Oil
    225,     29,      0,       ,"129 LONGLEY RD #A,B",Oil
    225,     29,      0,       ,"129 LONGLEY RD #A,B",Oil
    225,     30,      0,       ,145 LONGLEY RD,Oil
    225,     33,      0,       ,128 LONGLEY RD,Oil
    225,     36,      0,       ,104 LONGLEY RD,Oil
    225,     38,      0,       ,70 LONGLEY RD,Oil
    225,     39,      0,       ,56 LONGLEY RD,Oil
    225,     41,      0,       ,1 CHICOPEE ROW,Oil
    225,     41,      1,       ,16 LONGLEY RD,Gas
    225,     41,      2,       ,27 CHICOPEE ROW,Oil
    225,     43,      0,       ,39 CHICOPEE ROW,Oil
    225,     44,      0,       ,51 CHICOPEE ROW,Gas
    225,     47,      0,       ,71 CHICOPEE ROW,Electric
    225,     48,      0,       ,85 CHICOPEE ROW,Oil
    225,     50,      0,       ,97 CHICOPEE ROW ,Oil
    225,     51,      0,       ,109 CHICOPEE ROW,Gas
    225,     54,      0,       ,193 CHICOPEE ROW ,Oil
    225,     56,      0,       ,222 CHICOPEE ROW,Oil
    225,     57,      0,       ,210 CHICOPEE ROW,Oil
    225,     58,      0,       ,196 CHICOPEE ROW,Oil
    225,     59,      0,       ,180 CHICOPEE ROW,Oil
    225,     60,      0,       ,166 CHICOPEE ROW,Oil
    225,     64,      0,       ,31 BLOSSOM LN ,Oil
    225,     65,      0,       ,45 BLOSSOM LN,Oil
    225,     66,      0,       ,53 BLOSSOM LN,Oil
    225,     67,      0,       ,59 BLOSSOM LN,Gas
    225,     68,      0,       ,13 BRANCH LN,Oil
    225,     70,      0,       ,21 BRANCH LN,Oil
    225,     71,      0,       ,29 BRANCH LN,Oil
    225,     73,      0,       ,76 BLOSSOM LN,Oil
    225,     74,      0,       ,62 BLOSSOM LN,Gas
    225,     75,      0,       ,50 BLOSSOM LN,Oil
    225,     76,      0,       ,18 BLOSSOM LN,Gas
    226,      1,      0,       ,233 LONGLEY RD,Oil
    226,      2,      1,       ,194  SAND HILL RD,Oil
    226,      2,      2,       ,204 SAND HILL RD,Gas
    226,      3,      0,       ,138 SAND HILL RD ,Oil
    226,      6,      0,       ,46 SAND HILL RD,Oil
    226,      9,      0,       ,113 SAND HILL RD,Oil
    226,     10,      0,       ,117 SAND HILL RD,Oil
    226,     11,      0,       ,137 SAND HILL RD,Oil
    226,     12,      0,       ,139 SAND HILL RD,Oil
    226,     13,      0,       ,145 SAND HILL RD,Oil
    226,     14,      0,       ,154 SAND HILL RD,Oil
    226,     16,      0,       ,187 SAND HILL RD,Oil
    226,     17,      0,       ,195 SAND HILL RD,Oil
    226,     18,      0,       ,203 SAND HILL RD ,Oil
    226,     19,      0,       ,313 LONGLEY RD,Oil
    226,     20,      0,       ,325 LONGLEY RD,Oil
    226,     21,      0,       ,331 LONGLEY RD,Oil
    226,     22,      0,       ,345 LONGLEY RD,Oil
    226,     23,      0,       ,351 LONGLEY RD ,Oil
    226,     24,      0,       ,363 LONGLEY RD,Oil
    226,     26,      0,       ,371 LONGLEY RD,Oil
    226,     28,      0,       ,379 LONGLEY RD,Oil
    226,     29,      0,       ,389 LONGLEY RD,Oil
    226,     30,      0,       ,401 LONGLEY RD,Oil
    226,     31,      0,       ,19 DRUMLIN HILL RD,Oil
    226,     32,      0,       ,25 DRUMLIN HILL RD,Oil
    226,     33,      0,       ,5 SADDLE LN,Oil
    226,     34,      0,       ,11 SADDLE LN ,Oil
    226,     35,      0,       ,21 SADDLE LN,Oil
    226,     36,      0,       ,33 SADDLE LN ,Oil
    226,     37,      0,       ,41 SADDLE LN,Oil
    226,     38,      0,       ,47 SADDLE LN ,Oil
    226,     39,      0,       ,54 SADDLE LN,Oil
    226,     40,      0,       ,52 SADDLE LN,Oil
    226,     41,      0,       ,48 SADDLE LN,Electric
    226,     42,      0,       ,42 SADDLE LN,Gas
    226,     43,      0,       ,34 SADDLE LN,Oil
    226,     44,      0,       ,22 SADDLE LN,Electric
    226,     45,      0,       ,12 SADDLE LN,Oil
    226,     46,      0,       ,37 DRUMLIN HILL RD,Electric
    226,     47,      0,       ,41 DRUMLIN HILL RD,Gas
    226,     50,      0,       ,45 DRUMLIN HILL RD,Oil
    226,     51,      0,       ,47 DRUMLIN HILL RD,Electric
    226,     52,      0,       ,46 DRUMLIN HILL RD,Oil
    226,     53,      0,       ,44 DRUMLIN HILL RD,Oil
    226,     54,      0,       ,30 DRUMLIN HILL RD ,Electric
    226,     55,      0,       ,408 LONGLEY RD,Oil
    226,     56,      0,       ,400 LONGLEY RD,Gas
    226,     57,      0,       ,378 LONGLEY RD,Gas
    226,     58,      0,       ,366 LONGLEY RD,Oil
    226,     59,      0,       ,350 LONGLEY RD,Oil
    226,     60,      0,       ,340 LONGLEY RD,Gas
    226,     60,      1,       ,332 LONGLEY RD ,Gas
    226,     60,      2,       ,338 LONGLEY RD,Gas
    226,     61,      0,       ,314 LONGLEY RD,Gas
    226,     62,      0,       ,284 LONGLEY RD ,Oil
    226,     64,      0,       ,21 NASHUA RD,Oil
    226,     65,      0,       ,29 NASHUA RD,Electric
    226,     66,      0,       ,37 NASHUA RD,Oil
    226,     68,      0,       ,75 NASHUA RD,Oil
    226,     69,      0,       ,77 NASHUA RD,Electric
    226,     70,      0,       ,105 NASHUA RD,Electric
    226,     71,      0,       ,103 NASHUA RD ,Oil
    226,     72,      0,       ,109 NASHUA RD,Electric
    226,     73,      0,       ,115 NASHUA RD,Electric
    226,     74,      0,       ,119 NASHUA RD,Oil
    226,     75,      0,       ,133 NASHUA RD,Oil
    226,     76,      0,       ,142 NASHUA RD,Oil
    226,     77,      0,       ,29 REEDY MEADOW RD,Oil
    226,     79,      0,       ,21 REEDY MEADOW RD,Oil
    226,     80,      0,       ,33 REEDY MEADOW RD,Oil
    226,     81,      0,       ,53 REEDY MEADOW RD,Oil
    226,     82,      0,       ,59 REEDY MEADOW RD,Oil
    226,     83,      0,       ,67 REEDY MEADOW RD,Electric
    226,     84,      0,       ,75 REEDY MEADOW RD,Oil
    226,     85,      0,       ,85 REEDY MEADOW RD,Electric
    226,     86,      0,       ,93 REEDY MEADOW RD,Oil
    226,     87,      0,       ,92 REEDY MEADOW RD,Oil
    226,     88,      0,       ,82 REEDY MEADOW RD,Oil
    226,     89,      0,       ,7 MCLAINS WOODS RD ,Gas
    226,     90,      0,       ,25 MCLAINS WOODS RD,Oil
    226,     91,      0,       ,35 MCLAINS WOODS RD,Oil
    226,     93,      0,       ,56 MCLAINS WOODS RD,Gas
    226,     96,      0,       ,20 MCLAINS WOODS RD,Oil
    226,     97,      0,       ,16 MCLAINS WOODS RD,Oil
    226,     98,      0,       ,14 MCLAINS WOODS RD,Oil
    226,     99,      0,       ,4 MCLAINS WOODS RD,Gas
    226,    100,      0,       ,48 REEDY MEADOW RD,Electric
    226,    101,      0,       ,5 HIGH OAKS PATH,Oil
    226,    102,      0,       ,15 HIGH OAKS PATH,Oil
    226,    103,      0,       ,17 HIGH OAKS PATH,Oil
    226,    104,      0,       ,19 HIGH OAKS PATH ,Oil
    226,    105,      0,       ,21 HIGH OAKS PATH,Oil
    226,    106,      0,       ,18 HIGH OAKS PATH,Oil
    226,    107,      0,       ,14 HIGH OAKS PATH,Oil
    226,    109,      0,       ,34 NASHUA RD,Oil
    226,    110,      0,       ,32 NASHUA RD,Oil
    226,    111,      0,       ,22 NASHUA RD,Oil
    226,    112,      0,       ,16 NASHUA RD,Oil
    226,    113,      0,       ,18 NASHUA RD,Oil
    226,    114,      0,       ,6 NASHUA RD,Electric
    226,    115,      0,       ,250 LONGLEY RD,Oil
    226,    116,      0,       ,238 LONGLEY RD,Oil
    226,    117,      0,       ,236 LONGLEY RD,Oil
    226,    118,      0,       ,220 LONGLEY RD,Oil
    226,    119,      0,       ,218 LONGLEY RD,Gas
    226,    120,      0,       ,216 LONGLEY RD,Oil
    226,    121,      0,       ,212 LONGLEY RD,Oil
    227,      1,      0,       ,16 DRUMLIN HILL RD,Oil
    227,      2,      0,       ,409 LONGLEY RD,Oil
    227,      4,      0,       ,421 LONGLEY RD,Oil
    227,      6,      0,       ,447 LONGLEY RD,Oil
    227,      7,      0,       ,455 LONGLEY RD,Oil
    227,      8,      0,       ,461 LONGLEY RD,Oil
    227,      9,      0,       ,463 LONGLEY RD,Oil
    227,     10,      0,       ,471 LONGLEY RD,Oil
    227,     11,      0,       ,479 LONGLEY RD,Oil
    227,     12,      0,       ,481 LONGLEY RD,Oil
    227,     13,      0,       ,499 LONGLEY RD ,Oil
    227,     14,      0,       ,501 LONGLEY RD,Electric
    227,     15,      0,       ,503 LONGLEY RD,Oil
    227,     16,      0,       ,507 LONGLEY RD,Oil
    227,     17,      0,       ,509 LONGLEY RD,Oil
    227,     18,      0,       ,519 LONGLEY RD,Oil
    227,     19,      0,       ,523 LONGLEY RD,Gas
    227,     20,      0,       ,533 LONGLEY RD,Oil
    227,     21,      0,       ,539 LONGLEY RD,Oil
    227,     22,      0,       ,541 LONGLEY RD,Electric
    227,     24,      0,       ,551 LONGLEY RD ,Oil
    227,     25,      0,       ,555 LONGLEY RD,Oil
    227,     26,      0,       ,565 LONGLEY RD,Oil
    227,     28,      0,       ,573 LONGLEY RD ,Oil
    227,     29,      0,       ,146 PAQUAWKET PATH,Oil
    227,     30,      0,       ,140 PAQUAWKET PATH,Oil
    227,     31,      0,       ,130 PAQUAWKET PATH ,Oil
    227,     32,      0,       ,102 PAQUAWKET PATH,Oil
    227,     33,      0,       ,116 PAQUAWKET PATH,Oil
    227,     34,      0,       ,104 PAQUAWKET PATH,Electric
    227,     35,      0,       ,100 PAQUAWKET PATH,Oil
    227,     36,      0,       ,98 PAQUAWKET PATH,Oil
    227,     38,      0,       ,92 PAQUAWKET PATH,Oil
    227,     39,      0,       ,84 PAQUAWKET PATH,Electric
    227,     40,      0,       ,76 PAQUAWKET PATH,Oil
    227,     41,      0,       ,70 PAQUAWKET PATH,Oil
    227,     42,      0,       ,62 PAQUAWKET PATH ,Oil
    227,     43,      0,       ,52 PAQUAWKET PATH,Oil
    227,     44,      0,       ,40 PAQUAWKET PATH,Electric
    227,     45,      0,       ,43 PAQUAWKET PATH,Electric
    227,     46,      0,       ,53 PAQUAWKET PATH,Electric
    227,     47,      0,       ,61 PAQUAWKET PATH,Gas
    227,     48,      0,       ,81 PAQUAWKET PATH,Electric
    227,     49,      0,       ,103 PAQUAWKET PATH,Electric
    227,     50,      0,       ,113 PAQUAWKET PATH,Oil
    227,     51,      0,       ,127 PAQUAWKET PATH,Oil
    227,     52,      0,       ,147 PAQUAWKET PATH,Electric
    227,     53,      0,       ,30 PAQUAWKET PATH,Electric
    227,     54,      0,       ,20 PAQUAWKET PATH,Oil
    227,     57,      0,       ,574 LONGLEY RD,Oil
    227,     58,      0,       ,572 LONGLEY RD,Oil
    227,     59,      0,       ,564 LONGLEY RD,Oil
    227,     60,      0,       ,562 LONGLEY RD,Oil
    227,     61,      0,       ,560 LONGLEY RD,Oil
    227,     62,      0,       ,558 LONGLEY RD,Oil
    227,     63,      0,       ,556 LONGLEY RD,Oil
    227,     64,      0,       ,536 LONGLEY RD,Oil
    227,     65,      0,       ,534 LONGLEY RD,Oil
    227,     66,      0,       ,532 LONGLEY RD,Oil
    227,     67,      0,       ,530 LONGLEY RD,Oil
    227,     68,      0,       ,520 LONGLEY RD,Oil
    227,     70,      0,       ,7 NORTHWOODS RD,Oil
    227,     71,      0,       ,9 NORTHWOODS RD,Oil
    227,     72,    852,       ,15 NORTHWOODS RD,Gas
    227,     73,      0,       ,29 NORTHWOODS RD,Oil
    227,     74,      0,       ,35 NORTHWOODS RD,Oil
    227,     75,      0,       ,53 NORTHWOODS RD,Oil
    227,     76,      0,       ,67 NORTHWOODS RD,Oil
    227,     77,      0,       ,79 NORTHWOODS RD,Oil
    227,     78,      0,       ,87 NORTHWOODS RD,Oil
    227,     79,      0,       ,97 NORTHWOODS RD,Oil
    227,     81,      0,       ,58 NORTHWOODS RD,Oil
    227,     82,      0,       ,54 NORTHWOODS RD,Oil
    227,     83,      0,       ,48 NORTHWOODS RD,Oil
    227,     84,      0,       ,42 NORTHWOODS RD,Gas
    227,     85,      0,       ,474 LONGLEY RD,Electric
    227,     86,      0,       ,466 LONGLEY RD ,Oil
    227,     87,      0,       ,456 LONGLEY RD,Oil
    227,     88,      0,       ,454 LONGLEY RD,Oil
    227,     89,      0,       ,452 LONGLEY RD,Oil
    227,     90,      0,       ,448-450 LONGLEY RD,Oil
    227,     92,      0,       ,414 LONGLEY RD,Oil
    227,     94,      0,       ,159 NASHUA RD,Oil
    227,     95,      0,       ,15 CHARLES RD ,Oil
    227,     96,      0,       ,29 CHARLES RD,Oil
    227,     97,      0,       ,31 CHARLES RD,Oil
    227,     98,      0,       ,30 CHARLES RD,Oil
    227,    100,      0,       ,28 CHARLES RD,Oil
    227,    101,      0,       ,169 NASHUA RD,Oil
